Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
SPE4A723P7752,3/17/2023,ROSEMOUNT AEROSPACE INC,0,"8509768701!TRANSMITTER, TEMPERA",SPE4A723T043B,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,3/17/2023,3/18/2024,3/31/2023,CONT_AWD_SPE4A723P7752_9700_-NONE-_-NONE-,3/17/2023,SPE4A7
SPE4A723P7979,3/23/2023,"AEROMETALS, INC.",140948,"8509781458!CLEVIS ASSEMBLY,FLA",SPE4A723Q0637,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,3/23/2023,8/26/2025,8/9/2024,CONT_AWD_SPE4A723P7979_9700_-NONE-_-NONE-,3/23/2023,SPE4A7
SPE4A723P7988,3/24/2023,"DIXIE AIR PARTS SUPPLY, INC.",1840,"8509781916!PLATE,RETAINING,SEA",SPE4A723T077N,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,3/24/2023,4/24/2023,5/7/2023,CONT_AWD_SPE4A723P7988_9700_-NONE-_-NONE-,3/24/2023,SPE4A7
SPE4A723P8140,3/27/2023,"AEROSPACE & COMMERCIAL TECHNOLOGIES, LLC",0,"8509788223!DUCT, EXHAUST AIRCRA",SPE4A722T417V,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,3/27/2023,5/15/2025,11/20/2023,CONT_AWD_SPE4A723P8140_9700_-NONE-_-NONE-,3/27/2023,SPE4A7
SPE4A723P8627,4/13/2023,"LEE AIR COMPANY, INC.",920,"8509807278!CLAMP HALF,TUBE-OUT",SPE4A723T027F,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,7,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,4/13/2023,5/15/2023,5/20/2023,CONT_AWD_SPE4A723P8627_9700_-NONE-_-NONE-,4/13/2023,SPE4A7
SPE4A723P8866,4/14/2023,"MACHINING LOGISTICS, INC.",25078.9,"8509821064!IMPELLER,OIL,COMPRE",SPE4A722T218G,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,4/14/2023,5/14/2025,10/17/2024,CONT_AWD_SPE4A723P8866_9700_-NONE-_-NONE-,4/14/2023,SPE4A7
SPE4A723P9296,4/24/2023,DUTCH VALLEY SUPPLY CO.,6925,8509848294!INSULATION BLANKET,SPE4A723T7867,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,4/24/2023,4/2/2024,8/27/2024,CONT_AWD_SPE4A723P9296_9700_-NONE-_-NONE-,4/24/2023,SPE4A7
SPE4A723P9518,4/26/2023,"DIXIE AIR PARTS SUPPLY, INC.",960,"8509856771!PLATE,RETAINING,SEA",SPE4A723T191R,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,4/26/2023,5/26/2023,6/4/2023,CONT_AWD_SPE4A723P9518_9700_-NONE-_-NONE-,4/26/2023,SPE4A7
SPE4A723P9594,4/27/2023,"QUALITY AVIATION, INC",1700,"8509859978!SUPPORT,OIL TANK",SPE4A723T138E,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,4/27/2023,6/26/2023,6/9/2023,CONT_AWD_SPE4A723P9594_9700_-NONE-_-NONE-,4/27/2023,SPE4A7
SPE4A723P9664,5/2/2023,JAMAICA BEARINGS CO. INC.,3612,"8509862723!SEAL,METALLIC,AIRCR",SPE4A723T173U,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/2/2023,11/28/2023,12/14/2023,CONT_AWD_SPE4A723P9664_9700_-NONE-_-NONE-,5/2/2023,SPE4A7
SPE4A723P9742,5/5/2023,DYNA-EMPIRE INC,15156.5,8509865149!BRACKET ASSEMBLY,SPE4A723T8125,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/5/2023,1/26/2024,3/4/2024,CONT_AWD_SPE4A723P9742_9700_-NONE-_-NONE-,5/5/2023,SPE4A7
SPE4A723P9764,5/16/2023,EDEL ENGINEERING DEVELOPMENT CO.,63380,8509865650!POWER SUPPLY DRAWER,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/16/2023,12/30/2023,10/18/2023,CONT_AWD_SPE4A723P9764_9700_-NONE-_-NONE-,5/16/2023,SPE4A7
SPE4A723P9910,5/12/2023,"QUALITY AVIATION, INC",10545.15,"8509873761!NOMEN: SPACER,AIRSEAL",SPE4A722T8466,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/12/2023,11/28/2023,9/29/2023,CONT_AWD_SPE4A723P9910_9700_-NONE-_-NONE-,5/12/2023,SPE4A7
SPE4A723PA071,5/9/2023,"PRECI-MANUFACTURING, INCORPORATED",3000,"8509879828!ELBOW ASSEMBLY,FUEL",SPE4A723T3361,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,6,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/9/2023,11/6/2023,3/29/2024,CONT_AWD_SPE4A723PA071_9700_-NONE-_-NONE-,5/9/2023,SPE4A7
SPE4A723PA282,5/18/2023,KAMPI COMPONENTS CO INC,21428.8,"8509893549!SEAL,METALLIC,AIRCR",SPE4A722T499E,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/18/2023,7/1/2025,2/26/2025,CONT_AWD_SPE4A723PA282_9700_-NONE-_-NONE-,5/18/2023,SPE4A7
SPE4A723PA334,5/19/2023,MILLENNIUM AEROSPACE AND DEFENSE,16786.02,"8509897243!SUPPORT,ACCESSORY,A",SPE4A723T246E,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/19/2023,2/23/2024,2/23/2024,CONT_AWD_SPE4A723PA334_9700_-NONE-_-NONE-,5/19/2023,SPE4A7
SPE4A723PA349,5/18/2023,TRIMAN INDUSTRIES INC,68962.78,"8509898073!SHIELD, HEAT, AIRCRAFT",SPE4A723T140V,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/18/2023,6/15/2026,8/31/2023,CONT_AWD_SPE4A723PA349_9700_-NONE-_-NONE-,5/18/2023,SPE4A7
SPE4A723PA368,5/17/2023,"DEFENSE SUPPORT SERVICES, INC.",114075,"8509898746!LEVER, FUEL CONTROL",SPE4A723T2135,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,8,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,5/17/2023,3/12/2024,5/17/2023,CONT_AWD_SPE4A723PA368_9700_-NONE-_-NONE-,5/17/2023,SPE4A7
SPE4A723PA519,6/9/2023,"PRECI-MANUFACTURING, INCORPORATED",16185,"8509909951!HOUSING ASSEMBLY, TR",SPE4A722T312B,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,6/9/2023,3/15/2024,10/10/2024,CONT_AWD_SPE4A723PA519_9700_-NONE-_-NONE-,6/9/2023,SPE4A7
SPE4A723PB020,6/16/2023,"BROWN HELICOPTER, INC.",4192.65,"8509936719!DAMPER,COMPRESSOR V",SPE4A722T516W,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,6/16/2023,7/17/2023,8/13/2023,CONT_AWD_SPE4A723PB020_9700_-NONE-_-NONE-,6/16/2023,SPE4A7
SPE4A723PB276,6/16/2023,"UNION MACHINE CO OF LYNN, INC",50370.88,"8509948569!LOCK, TURBINE STATOR",SPE4A723T088F,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,6/16/2023,1/22/2024,1/22/2024,CONT_AWD_SPE4A723PB276_9700_-NONE-_-NONE-,6/16/2023,SPE4A7
SPE4A723PB321,6/14/2023,"BARLOW METAL STAMPING, INC.",14613.7,"8509951044!SEAL,METALLIC,AIRCR",SPE4A723T151C,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,6/14/2023,8/28/2023,5/22/2024,CONT_AWD_SPE4A723PB321_9700_-NONE-_-NONE-,6/14/2023,SPE4A7
SPE4A723PB357,6/14/2023,"LEE AIR COMPANY, INC.",2280,"8509953125!CONNECTOR-TUBE,CASE",SPE4A723T3971,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,6/14/2023,7/14/2023,7/23/2023,CONT_AWD_SPE4A723PB357_9700_-NONE-_-NONE-,6/14/2023,SPE4A7
SPE4A723PB745,7/6/2023,"THERMAL STRUCTURES, INC",91905.78,"8509972073!INSULATION BLANKET,",,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/6/2023,10/4/2023,11/1/2023,CONT_AWD_SPE4A723PB745_9700_-NONE-_-NONE-,7/6/2023,SPE4A7
SPE4A723PB822,6/27/2023,JAMAICA BEARINGS CO. INC.,1585.76,"8509976247!PARTS KIT, OVERSPEED",SPE4A723T9101,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,6/27/2023,10/25/2023,11/15/2023,CONT_AWD_SPE4A723PB822_9700_-NONE-_-NONE-,6/27/2023,SPE4A7
SPE4A723PC590,7/13/2023,"UNION MACHINE CO OF LYNN, INC",38808.9,"8510008983!LOCK RING,TURBINE N",SPE4A722T167Q,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/13/2023,1/22/2024,1/22/2024,CONT_AWD_SPE4A723PC590_9700_-NONE-_-NONE-,7/13/2023,SPE4A7
SPE4A723PC610,7/16/2023,"BOEING DISTRIBUTION, INC.",3831.36,"8510009475!SEAL, AIR, AIRCRAFT G",SPE4A723T411V,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/16/2023,1/22/2024,8/23/2023,CONT_AWD_SPE4A723PC610_9700_-NONE-_-NONE-,7/16/2023,SPE4A7
SPE4A723PC669,7/25/2023,"UNION MACHINE CO OF LYNN, INC",73814.25,"8510013674!SEAL, AIR, AIRCRAFT G",SPE4A723T287Y,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/25/2023,1/25/2028,4/22/2025,CONT_AWD_SPE4A723PC669_9700_-NONE-_-NONE-,7/25/2023,SPE4A7
SPE4A723PC860,7/21/2023,EDEL ENGINEERING DEVELOPMENT CO.,63380,8510022160!POWER SUPPLY DRAWER,SPE4A723T351F,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/21/2023,1/12/2024,1/13/2024,CONT_AWD_SPE4A723PC860_9700_-NONE-_-NONE-,7/21/2023,SPE4A7
SPE4A723PD052,7/27/2023,WHITCRAFT LLC,11493.3,"8510030999!SHIELD,HEAT,AIRCRAF",SPE4A723T429G,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/27/2023,4/1/2025,10/15/2024,CONT_AWD_SPE4A723PD052_9700_-NONE-_-NONE-,7/27/2023,SPE4A7
SPE4A723PD173,7/26/2023,SPV INDUSTRIES LLC,1595.78,"8510035214!COUNTERWEIGHT,FLAT",SPE4A723T479K,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/26/2023,1/11/2024,1/5/2024,CONT_AWD_SPE4A723PD173_9700_-NONE-_-NONE-,7/26/2023,SPE4A7
SPE4A723PD218,7/28/2023,"BROWN HELICOPTER, INC.",2392,"8510036713!SEAL,AIR,AIRCRAFT G",SPE4A723T287A,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/28/2023,8/28/2023,9/10/2023,CONT_AWD_SPE4A723PD218_9700_-NONE-_-NONE-,7/28/2023,SPE4A7
SPE4A723PD303,7/27/2023,S3 AERODEFENSE LLC,38896.25,"8510041048!HOUSING,SEAL,ANTI",SPE4A723T176N,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/27/2023,4/2/2024,4/22/2025,CONT_AWD_SPE4A723PD303_9700_-NONE-_-NONE-,7/27/2023,SPE4A7
SPE4A723PD397,8/4/2023,"THERMAL STRUCTURES, INC",6980,"8510045084!INSULATION BLANKET,",SPE4A723T350Z,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/4/2023,10/3/2023,6/21/2024,CONT_AWD_SPE4A723PD397_9700_-NONE-_-NONE-,8/4/2023,SPE4A7
SPE4A723PD444,7/31/2023,"QUALITY AVIATION, INC",1000,"8510046173!ELBOW ASSEMBLY,FUEL",SPE4A723T477R,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,6,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,7/31/2023,8/30/2023,9/21/2023,CONT_AWD_SPE4A723PD444_9700_-NONE-_-NONE-,7/31/2023,SPE4A7
SPE4A723PD515,8/2/2023,"WOODWARD FST, INC",1521.52,"8510049375!SHIELD,HEAT,AIRCRAFT GAS TURB",SPE4A723T6181,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/2/2023,9/20/2023,11/4/2023,CONT_AWD_SPE4A723PD515_9700_-NONE-_-NONE-,8/2/2023,SPE4A7
SPE4A723PD594,8/11/2023,"PACIFIC SKY SUPPLY, INC.",25300,"8510054944!HOUSING,ANTIFRICTIO",SPE4A723T508B,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/11/2023,8/12/2024,10/11/2023,CONT_AWD_SPE4A723PD594_9700_-NONE-_-NONE-,8/11/2023,SPE4A7
SPE4A723PD685,8/25/2023,"AIRTRONICS, LLC",85971.99,"8510060093!BRACKET ASSY, ACCESS",SPE4A723T288Z,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/25/2023,12/17/2026,1/12/2024,CONT_AWD_SPE4A723PD685_9700_-NONE-_-NONE-,8/25/2023,SPE4A7
SPE4A723PD821,8/9/2023,"FREEHOLD MANUFACTURING ASSEMBLY COMPANY, INC.",7716.96,"8510066570!COLLAR,RETAINING",SPE4A723Q1212,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,4,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/9/2023,5/6/2024,6/9/2024,CONT_AWD_SPE4A723PD821_9700_-NONE-_-NONE-,8/9/2023,SPE4A7
SPE4A723PD910,8/23/2023,"ECI DEFENSE GROUP, INC.",524655.54,"8510072264!SEAL,METALLIC,AIRCRFT,GAS TUR",SPE4A723Q1229,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/23/2023,4/2/2025,11/20/2024,CONT_AWD_SPE4A723PD910_9700_-NONE-_-NONE-,8/23/2023,SPE4A7
SPE4A723PE004,8/16/2023,KITCO LLC,9712,8510078095!SEAL SET,SPE4A723T431Y,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/16/2023,5/2/2024,5/16/2024,CONT_AWD_SPE4A723PE004_9700_-NONE-_-NONE-,8/16/2023,SPE4A7
SPE4A723PE022,8/28/2023,"PRECI-MANUFACTURING, INCORPORATED",11315,"8510078526!HOUSING ASSEMBLY, TR",SPE4A723T552J,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,NO SET ASIDE USED.,DLA AVIATION,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Logistics Agency,PURCHASE ORDER,8/28/2023,1/25/2024,3/6/2024,CONT_AWD_SPE4A723PE022_9700_-NONE-_-NONE-,8/28/2023,SPE4A7
